"Net generation for all sectors"
"https://www.eia.gov/electricity/data/browser/#/topic/0?agg=2,0,1&fuel=vtvv&geo=vvvvvvvvvvvvo&sec=g&freq=A&start=2023&end=2024&ctype=map&ltype=pin&rtype=s&maptype=0&rse=0&pin="
"Sat May 17 2025 17:01:09 GMT-0600 (Mountain Daylight Time)"
"Source: U.S. Energy Information Administration"
"California : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-CA-99.A",32381,30549
"California : other renewables",,"ELEC.GEN.AOR-CA-99.A",,
"California : wind","thousand megawatthours","ELEC.GEN.WND-CA-99.A",14019,14818
"California : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-CA-99.A",41001,47821
"California : geothermal","thousand megawatthours","ELEC.GEN.GEO-CA-99.A",11266,10913
"California : biomass","thousand megawatthours","ELEC.GEN.BIO-CA-99.A",5062,4884
"California : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-CA-99.A",2721,2692
"California : other biomass","thousand megawatthours","ELEC.GEN.WAS-CA-99.A",2341,2191
"California : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-CA-99.A",-393,-100
"California : other","thousand megawatthours","ELEC.GEN.OTH-CA-99.A",-482,-886
"California : all solar","thousand megawatthours","ELEC.GEN.TSN-CA-99.A",68978,79544
"California : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-CA-99.A",27977,31723
"California : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-CA-99.A",41001,47821
"Oregon",,"ELEC.GEN..A",,
"Oregon : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-OR-99.A",61692,63229
"Oregon : coal","thousand megawatthours","ELEC.GEN.COW-OR-99.A","--","--"
"Oregon : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-OR-99.A",0,"NM"
"Oregon : petroleum coke","thousand megawatthours","ELEC.GEN.PC-OR-99.A","--","--"
"Oregon : natural gas","thousand megawatthours","ELEC.GEN.NG-OR-99.A",23385,24317
"Oregon : other gases","thousand megawatthours","ELEC.GEN.OOG-OR-99.A","--","--"
"Oregon : nuclear","thousand megawatthours","ELEC.GEN.NUC-OR-99.A","--","--"
"Oregon : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-OR-99.A",26329,26144
"Oregon : other renewables",,"ELEC.GEN.AOR-OR-99.A",,
"Oregon : wind","thousand megawatthours","ELEC.GEN.WND-OR-99.A",8954,9580
"Oregon : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-OR-99.A",1901,2076
"Oregon : geothermal","thousand megawatthours","ELEC.GEN.GEO-OR-99.A",176,158
"Oregon : biomass","thousand megawatthours","ELEC.GEN.BIO-OR-99.A",924,940
"Oregon : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-OR-99.A",641,672
"Oregon : other biomass","thousand megawatthours","ELEC.GEN.WAS-OR-99.A",283,267
"Oregon : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-OR-99.A","--","--"
"Oregon : other","thousand megawatthours","ELEC.GEN.OTH-OR-99.A",23,13
"Oregon : all solar","thousand megawatthours","ELEC.GEN.TSN-OR-99.A",2416,2698
"Oregon : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-OR-99.A",515,621
"Oregon : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-OR-99.A",1901,2076
"Washington",,"ELEC.GEN..A",,
"Washington : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-WA-99.A",102961,101535
"Washington : coal","thousand megawatthours","ELEC.GEN.COW-WA-99.A",4163,2847
"Washington : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-WA-99.A",24,"NM"
"Washington : petroleum coke","thousand megawatthours","ELEC.GEN.PC-WA-99.A",0,0
"Washington : natural gas","thousand megawatthours","ELEC.GEN.NG-WA-99.A",19408,17959
"Washington : other gases","thousand megawatthours","ELEC.GEN.OOG-WA-99.A",238,223
"Washington : nuclear","thousand megawatthours","ELEC.GEN.NUC-WA-99.A",8435,9967
"Washington : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-WA-99.A",61446,60456
"Washington : other renewables",,"ELEC.GEN.AOR-WA-99.A",,
"Washington : wind","thousand megawatthours","ELEC.GEN.WND-WA-99.A",7550,8421
"Washington : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-WA-99.A",364,436
"Washington : geothermal","thousand megawatthours","ELEC.GEN.GEO-WA-99.A","--","--"
"Washington : biomass","thousand megawatthours","ELEC.GEN.BIO-WA-99.A",1267,1121
"Washington : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-WA-99.A",1161,1006
"Washington : other biomass","thousand megawatthours","ELEC.GEN.WAS-WA-99.A",106,115
"Washington : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-WA-99.A",-3,2
"Washington : other","thousand megawatthours","ELEC.GEN.OTH-WA-99.A",69,75
"Washington : all solar","thousand megawatthours","ELEC.GEN.TSN-WA-99.A",883,1070
"Washington : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-WA-99.A",518,634
"Washington : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-WA-99.A",364,436
"Pacific Noncontiguous",,"ELEC.GEN..A",,
"Pacific Noncontiguous : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-PCN-99.A",15912,15705
"Pacific Noncontiguous : coal","thousand megawatthours","ELEC.GEN.COW-PCN-99.A",731,761
"Pacific Noncontiguous : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-PCN-99.A",8045,7989
"Pacific Noncontiguous : petroleum coke","thousand megawatthours","ELEC.GEN.PC-PCN-99.A","--","--"
"Pacific Noncontiguous : natural gas","thousand megawatthours","ELEC.GEN.NG-PCN-99.A",3182,2853
"Pacific Noncontiguous : other gases","thousand megawatthours","ELEC.GEN.OOG-PCN-99.A",0,0
"Pacific Noncontiguous : nuclear","thousand megawatthours","ELEC.GEN.NUC-PCN-99.A","--","--"
"Pacific Noncontiguous : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-PCN-99.A",1867,1861
"Pacific Noncontiguous : other renewables",,"ELEC.GEN.AOR-PCN-99.A",,
"Pacific Noncontiguous : wind","thousand megawatthours","ELEC.GEN.WND-PCN-99.A",746,785
"Pacific Noncontiguous : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-PCN-99.A",653,752
"Pacific Noncontiguous : geothermal","thousand megawatthours","ELEC.GEN.GEO-PCN-99.A",193,248
"Pacific Noncontiguous : biomass","thousand megawatthours","ELEC.GEN.BIO-PCN-99.A",327,"NM"
"Pacific Noncontiguous : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-PCN-99.A",0,"NM"
"Pacific Noncontiguous : other biomass","thousand megawatthours","ELEC.GEN.WAS-PCN-99.A",327,294
"Pacific Noncontiguous : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-PCN-99.A","--","--"
"Pacific Noncontiguous : other","thousand megawatthours","ELEC.GEN.OTH-PCN-99.A",170,161
"Pacific Noncontiguous : all solar","thousand megawatthours","ELEC.GEN.TSN-PCN-99.A",2059,2348
"Pacific Noncontiguous : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-PCN-99.A",1406,1596
"Pacific Noncontiguous : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-PCN-99.A",653,752
"Alaska",,"ELEC.GEN..A",,
"Alaska : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-AK-99.A",6718,6532
"Alaska : coal","thousand megawatthours","ELEC.GEN.COW-AK-99.A",731,761
"Alaska : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-AK-99.A",885,978
"Alaska : petroleum coke","thousand megawatthours","ELEC.GEN.PC-AK-99.A","--","--"
"Alaska : natural gas","thousand megawatthours","ELEC.GEN.NG-AK-99.A",3182,2853
"Alaska : other gases","thousand megawatthours","ELEC.GEN.OOG-AK-99.A","--","--"
"Alaska : nuclear","thousand megawatthours","ELEC.GEN.NUC-AK-99.A","--","--"
"Alaska : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-AK-99.A",1773,1760
"Alaska : other renewables",,"ELEC.GEN.AOR-AK-99.A",,
"Alaska : wind","thousand megawatthours","ELEC.GEN.WND-AK-99.A",111,124
"Alaska : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-AK-99.A",0,16
"Alaska : geothermal","thousand megawatthours","ELEC.GEN.GEO-AK-99.A","--","--"
"Alaska : biomass","thousand megawatthours","ELEC.GEN.BIO-AK-99.A",39,43
"Alaska : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-AK-99.A",0,0
"Alaska : other biomass","thousand megawatthours","ELEC.GEN.WAS-AK-99.A",39,43
"Alaska : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-AK-99.A","--","--"
"Alaska : other","thousand megawatthours","ELEC.GEN.OTH-AK-99.A",-4,-3
"Alaska : all solar","thousand megawatthours","ELEC.GEN.TSN-AK-99.A",18,36
"Alaska : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-AK-99.A",18,20
"Alaska : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-AK-99.A",0,16
"Hawaii",,"ELEC.GEN..A",,
"Hawaii : all fuels (utility-scale)","thousand megawatthours","ELEC.GEN.ALL-HI-99.A",9194,9173
"Hawaii : coal","thousand megawatthours","ELEC.GEN.COW-HI-99.A","--","--"
"Hawaii : petroleum liquids","thousand megawatthours","ELEC.GEN.PEL-HI-99.A",7159,7011
"Hawaii : petroleum coke","thousand megawatthours","ELEC.GEN.PC-HI-99.A","--","--"
"Hawaii : natural gas","thousand megawatthours","ELEC.GEN.NG-HI-99.A","--","--"
"Hawaii : other gases","thousand megawatthours","ELEC.GEN.OOG-HI-99.A",0,0
"Hawaii : nuclear","thousand megawatthours","ELEC.GEN.NUC-HI-99.A","--","--"
"Hawaii : conventional hydroelectric","thousand megawatthours","ELEC.GEN.HYC-HI-99.A",93,101
"Hawaii : other renewables",,"ELEC.GEN.AOR-HI-99.A",,
"Hawaii : wind","thousand megawatthours","ELEC.GEN.WND-HI-99.A",634,662
"Hawaii : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-HI-99.A",653,736
"Hawaii : geothermal","thousand megawatthours","ELEC.GEN.GEO-HI-99.A",193,248
"Hawaii : biomass","thousand megawatthours","ELEC.GEN.BIO-HI-99.A",288,"NM"
"Hawaii : wood and wood-derived fuels","thousand megawatthours","ELEC.GEN.WWW-HI-99.A",0,"NM"
"Hawaii : other biomass","thousand megawatthours","ELEC.GEN.WAS-HI-99.A",288,251
"Hawaii : hydro-electric pumped storage","thousand megawatthours","ELEC.GEN.HPS-HI-99.A","--","--"
"Hawaii : other","thousand megawatthours","ELEC.GEN.OTH-HI-99.A",174,164
"Hawaii : all solar","thousand megawatthours","ELEC.GEN.TSN-HI-99.A",2040,2311
"Hawaii : small-scale solar photovoltaic","thousand megawatthours","ELEC.GEN.DPV-HI-99.A",1387,1575
"Hawaii : all utility-scale solar","thousand megawatthours","ELEC.GEN.SUN-HI-99.A",653,736
